signature_id,signature_keywords,gene_symbol,gene_entrez_id,gene_weight,signature_method,publication_doi,description
yang2020_autophagy,yang2020_autophagy|hnscc|head and neck squamous cell carcinoma,ITGA3,3675,0.0046,weighted_sum|,10.1155/2020/7397132,Autophagy-related genes with prognostic value in patients with head and neck squamous cell carcinoma
yang2020_autophagy,yang2020_autophagy|hnscc|head and neck squamous cell carcinoma,PRKN,5071,0.6109,weighted_sum|,10.1155/2020/7397132,Autophagy-related genes with prognostic value in patients with head and neck squamous cell carcinoma
yang2020_autophagy,yang2020_autophagy|hnscc|head and neck squamous cell carcinoma,FADD,8772,0.0075,weighted_sum|,10.1155/2020/7397132,Autophagy-related genes with prognostic value in patients with head and neck squamous cell carcinoma
yang2020_autophagy,yang2020_autophagy|hnscc|head and neck squamous cell carcinoma,HSPB8,26353,-0.0067,weighted_sum|,10.1155/2020/7397132,Autophagy-related genes with prognostic value in patients with head and neck squamous cell carcinoma
wang2020_hnscc,wang2020_hnscc|hnscc|head and neck squamous cell carcinoma,CTTN,2017,0.1112888,weighted_sum|,10.18632/aging.102655,Six-gene signature for predicting survival in patients with head and neck squamous cell carcinoma.
wang2020_hnscc,wang2020_hnscc|hnscc|head and neck squamous cell carcinoma,SERPINE1,5054,0.275704,weighted_sum|,10.18632/aging.102655,Six-gene signature for predicting survival in patients with head and neck squamous cell carcinoma.
wang2020_hnscc,wang2020_hnscc|hnscc|head and neck squamous cell carcinoma,UPK2,7379,0.188539,weighted_sum|,10.18632/aging.102655,Six-gene signature for predicting survival in patients with head and neck squamous cell carcinoma.
wang2020_hnscc,wang2020_hnscc|hnscc|head and neck squamous cell carcinoma,PEX11A,8800,0.36271319999999996,weighted_sum|,10.18632/aging.102655,Six-gene signature for predicting survival in patients with head and neck squamous cell carcinoma.
wang2020_hnscc,wang2020_hnscc|hnscc|head and neck squamous cell carcinoma,NLRP2,55655,0.30381250000000004,weighted_sum|,10.18632/aging.102655,Six-gene signature for predicting survival in patients with head and neck squamous cell carcinoma.
wang2020_hnscc,wang2020_hnscc|hnscc|head and neck squamous cell carcinoma,D2HGDH,728294,-0.3929517,weighted_sum|,10.18632/aging.102655,Six-gene signature for predicting survival in patients with head and neck squamous cell carcinoma.
li2021_immunosupp,li2021_immunosupp|immune|immunosuppression|oscc|oral squamous cell carcinoma|hnscc|head and neck squamous cell carcinoma,BGLAP,632,-31.398,weighted_sum|,10.3389/fcell.2021.687245,Immunosuppression genes with significant prognostic values in OSCC.
li2021_immunosupp,li2021_immunosupp|immune|immunosuppression|oscc|oral squamous cell carcinoma|hnscc|head and neck squamous cell carcinoma,CALCA,796,15.863000000000001,weighted_sum|,10.3389/fcell.2021.687245,Immunosuppression genes with significant prognostic values in OSCC.
li2021_immunosupp,li2021_immunosupp|immune|immunosuppression|oscc|oral squamous cell carcinoma|hnscc|head and neck squamous cell carcinoma,CTLA4,1493,-341.002,weighted_sum|,10.3389/fcell.2021.687245,Immunosuppression genes with significant prognostic values in OSCC.
li2021_immunosupp,li2021_immunosupp|immune|immunosuppression|oscc|oral squamous cell carcinoma|hnscc|head and neck squamous cell carcinoma,FGFR3,2261,0.46197400000000205,weighted_sum|,10.3389/fcell.2021.687245,Immunosuppression genes with significant prognostic values in OSCC.
li2021_immunosupp,li2021_immunosupp|immune|immunosuppression|oscc|oral squamous cell carcinoma|hnscc|head and neck squamous cell carcinoma,HPRT1,3251,28.805,weighted_sum|,10.3389/fcell.2021.687245,Immunosuppression genes with significant prognostic values in OSCC.
li2021_immunosupp,li2021_immunosupp|immune|immunosuppression|oscc|oral squamous cell carcinoma|hnscc|head and neck squamous cell carcinoma,CXCL8,3576,0.28848500000000005,weighted_sum|,10.3389/fcell.2021.687245,Immunosuppression genes with significant prognostic values in OSCC.
li2021_immunosupp,li2021_immunosupp|immune|immunosuppression|oscc|oral squamous cell carcinoma|hnscc|head and neck squamous cell carcinoma,INHBB,3625,334.84900000000204,weighted_sum|,10.3389/fcell.2021.687245,Immunosuppression genes with significant prognostic values in OSCC.
li2021_immunosupp,li2021_immunosupp|immune|immunosuppression|oscc|oral squamous cell carcinoma|hnscc|head and neck squamous cell carcinoma,TLR3,7098,1.298,weighted_sum|,10.3389/fcell.2021.687245,Immunosuppression genes with significant prognostic values in OSCC.
li2021_immunosupp,li2021_immunosupp|immune|immunosuppression|oscc|oral squamous cell carcinoma|hnscc|head and neck squamous cell carcinoma,SPHK1,8877,-154.105,weighted_sum|,10.3389/fcell.2021.687245,Immunosuppression genes with significant prognostic values in OSCC.
li2021_immunosupp,li2021_immunosupp|immune|immunosuppression|oscc|oral squamous cell carcinoma|hnscc|head and neck squamous cell carcinoma,IL22,50616,11.151,weighted_sum|,10.3389/fcell.2021.687245,Immunosuppression genes with significant prognostic values in OSCC.
li2021_immunosupp,li2021_immunosupp|immune|immunosuppression|oscc|oral squamous cell carcinoma|hnscc|head and neck squamous cell carcinoma,ORMDL3,94103,2.3899999999999997,weighted_sum|,10.3389/fcell.2021.687245,Immunosuppression genes with significant prognostic values in OSCC.
lu2020_macrophages,lu2020_macrophages|macrophages|immune|hnscc|head and neck squamous cell carcinoma,IL2RA,3559,-0.09706550000000011,weighted_sum|,10.3389/fonc.2020.569002,Ten-gene signature based on tumor-associated macrophages that predicts overall survival in HNSCC patients.
lu2020_macrophages,lu2020_macrophages|macrophages|immune|hnscc|head and neck squamous cell carcinoma,INHBA,3624,0.005283190000000061,weighted_sum|,10.3389/fonc.2020.569002,Ten-gene signature based on tumor-associated macrophages that predicts overall survival in HNSCC patients.
lu2020_macrophages,lu2020_macrophages|macrophages|immune|hnscc|head and neck squamous cell carcinoma,PDGFA,5154,0.016294219999999898,weighted_sum|,10.3389/fonc.2020.569002,Ten-gene signature based on tumor-associated macrophages that predicts overall survival in HNSCC patients.
lu2020_macrophages,lu2020_macrophages|macrophages|immune|hnscc|head and neck squamous cell carcinoma,PTX3,5806,0.010962749999999999,weighted_sum|,10.3389/fonc.2020.569002,Ten-gene signature based on tumor-associated macrophages that predicts overall survival in HNSCC patients.
lu2020_macrophages,lu2020_macrophages|macrophages|immune|hnscc|head and neck squamous cell carcinoma,CCL5,6352,-80.2,weighted_sum|,10.3389/fonc.2020.569002,Ten-gene signature based on tumor-associated macrophages that predicts overall survival in HNSCC patients.
lu2020_macrophages,lu2020_macrophages|macrophages|immune|hnscc|head and neck squamous cell carcinoma,TGFB1,7040,67300000000000,weighted_sum|,10.3389/fonc.2020.569002,Ten-gene signature based on tumor-associated macrophages that predicts overall survival in HNSCC patients.
lu2020_macrophages,lu2020_macrophages|macrophages|immune|hnscc|head and neck squamous cell carcinoma,GAS7,8522,-0.020487400000000003,weighted_sum|,10.3389/fonc.2020.569002,Ten-gene signature based on tumor-associated macrophages that predicts overall survival in HNSCC patients.
lu2020_macrophages,lu2020_macrophages|macrophages|immune|hnscc|head and neck squamous cell carcinoma,HS3ST1,9957,0.11410459,weighted_sum|,10.3389/fonc.2020.569002,Ten-gene signature based on tumor-associated macrophages that predicts overall survival in HNSCC patients.
lu2020_macrophages,lu2020_macrophages|macrophages|immune|hnscc|head and neck squamous cell carcinoma,SLC2A6,11182,0.016945150000000204,weighted_sum|,10.3389/fonc.2020.569002,Ten-gene signature based on tumor-associated macrophages that predicts overall survival in HNSCC patients.
lu2020_macrophages,lu2020_macrophages|macrophages|immune|hnscc|head and neck squamous cell carcinoma,RAI14,26064,0.00429914,weighted_sum|,10.3389/fonc.2020.569002,Ten-gene signature based on tumor-associated macrophages that predicts overall survival in HNSCC patients.
lin2021_immune,lin2021_immune|immune|oral cancer|hnscc|head and neck squamous cell carcinoma,CCNA2,890,0.027623790999999898,weighted_sum|,10.1002/ctm2.343,Stemness‐related and immune gene set‐based signature in oral cancer.
lin2021_immune,lin2021_immune|immune|oral cancer|hnscc|head and neck squamous cell carcinoma,MMP14,4323,0.004838883,weighted_sum|,10.1002/ctm2.343,Stemness‐related and immune gene set‐based signature in oral cancer.
lin2021_immune,lin2021_immune|immune|oral cancer|hnscc|head and neck squamous cell carcinoma,HEYL,26508,0.12363847300000001,weighted_sum|,10.1002/ctm2.343,Stemness‐related and immune gene set‐based signature in oral cancer.
lin2021_immune,lin2021_immune|immune|oral cancer|hnscc|head and neck squamous cell carcinoma,LMCD1,29995,0.16806204500000002,weighted_sum|,10.1002/ctm2.343,Stemness‐related and immune gene set‐based signature in oral cancer.
lin2021_immune,lin2021_immune|immune|oral cancer|hnscc|head and neck squamous cell carcinoma,COL5A3,50509,-0.038646458,weighted_sum|,10.1002/ctm2.343,Stemness‐related and immune gene set‐based signature in oral cancer.
lin2021_immune,lin2021_immune|immune|oral cancer|hnscc|head and neck squamous cell carcinoma,RCN3,57333,-0.018894895000000002,weighted_sum|,10.1002/ctm2.343,Stemness‐related and immune gene set‐based signature in oral cancer.
lin2021_immune,lin2021_immune|immune|oral cancer|hnscc|head and neck squamous cell carcinoma,FMNL3,91010,-0.21044677400000303,weighted_sum|,10.1002/ctm2.343,Stemness‐related and immune gene set‐based signature in oral cancer.
lin2021_immune,lin2021_immune|immune|oral cancer|hnscc|head and neck squamous cell carcinoma,ESCO2,157570,-0.21769201000000002,weighted_sum|,10.1002/ctm2.343,Stemness‐related and immune gene set‐based signature in oral cancer.
zhang2021_oscc,zhang2021_oscc|oscc|hnscc|head and neck squamous cell carcinoma,CCR4,1233,0.035233,weighted_sum|,10.1155/2021/6657767,Prognostic signature in oral squamous cell carcinoma patients.
zhang2021_oscc,zhang2021_oscc|oscc|hnscc|head and neck squamous cell carcinoma,CTLA4,1493,-0.0266600000000003,weighted_sum|,10.1155/2021/6657767,Prognostic signature in oral squamous cell carcinoma patients.
zhang2021_oscc,zhang2021_oscc|oscc|hnscc|head and neck squamous cell carcinoma,HTR1D,3352,0.010051,weighted_sum|,10.1155/2021/6657767,Prognostic signature in oral squamous cell carcinoma patients.
zhang2021_oscc,zhang2021_oscc|oscc|hnscc|head and neck squamous cell carcinoma,SPRR2E,6704,-7600000000000,weighted_sum|,10.1155/2021/6657767,Prognostic signature in oral squamous cell carcinoma patients.
zhang2021_oscc,zhang2021_oscc|oscc|hnscc|head and neck squamous cell carcinoma,ICOS,29851,-0.02217,weighted_sum|,10.1155/2021/6657767,Prognostic signature in oral squamous cell carcinoma patients.
qiu2017_otscc,qiu2017_otscc|otscc|oscc|hnscc|head and neck squamous cell carcinoma,CD69,969,0.984,weighted_sum|,10.7717/peerj.4062,16-gene signature for prognosis of oral tongue squamous cell carcinoma (OTSCC) patients.
qiu2017_otscc,qiu2017_otscc|otscc|oscc|hnscc|head and neck squamous cell carcinoma,CPE,1363,0.7929999999999979,weighted_sum|,10.7717/peerj.4062,16-gene signature for prognosis of oral tongue squamous cell carcinoma (OTSCC) patients.
qiu2017_otscc,qiu2017_otscc|otscc|oscc|hnscc|head and neck squamous cell carcinoma,EVI2A,2123,0.8310000000000031,weighted_sum|,10.7717/peerj.4062,16-gene signature for prognosis of oral tongue squamous cell carcinoma (OTSCC) patients.
qiu2017_otscc,qiu2017_otscc|otscc|oscc|hnscc|head and neck squamous cell carcinoma,GUSB,2990,0.987,weighted_sum|,10.7717/peerj.4062,16-gene signature for prognosis of oral tongue squamous cell carcinoma (OTSCC) patients.
qiu2017_otscc,qiu2017_otscc|otscc|oscc|hnscc|head and neck squamous cell carcinoma,NPY,4852,-0.897,weighted_sum|,10.7717/peerj.4062,16-gene signature for prognosis of oral tongue squamous cell carcinoma (OTSCC) patients.
qiu2017_otscc,qiu2017_otscc|otscc|oscc|hnscc|head and neck squamous cell carcinoma,SELL,6402,0.9460000000000021,weighted_sum|,10.7717/peerj.4062,16-gene signature for prognosis of oral tongue squamous cell carcinoma (OTSCC) patients.
qiu2017_otscc,qiu2017_otscc|otscc|oscc|hnscc|head and neck squamous cell carcinoma,HNF1B,6928,-0.917,weighted_sum|,10.7717/peerj.4062,16-gene signature for prognosis of oral tongue squamous cell carcinoma (OTSCC) patients.
qiu2017_otscc,qiu2017_otscc|otscc|oscc|hnscc|head and neck squamous cell carcinoma,RGS5,8490,0.9520000000000021,weighted_sum|,10.7717/peerj.4062,16-gene signature for prognosis of oral tongue squamous cell carcinoma (OTSCC) patients.
qiu2017_otscc,qiu2017_otscc|otscc|oscc|hnscc|head and neck squamous cell carcinoma,SNX4,8723,1.226,weighted_sum|,10.7717/peerj.4062,16-gene signature for prognosis of oral tongue squamous cell carcinoma (OTSCC) patients.
qiu2017_otscc,qiu2017_otscc|otscc|oscc|hnscc|head and neck squamous cell carcinoma,CDS2,8760,1.369,weighted_sum|,10.7717/peerj.4062,16-gene signature for prognosis of oral tongue squamous cell carcinoma (OTSCC) patients.
qiu2017_otscc,qiu2017_otscc|otscc|oscc|hnscc|head and neck squamous cell carcinoma,MBD4,8930,0.915,weighted_sum|,10.7717/peerj.4062,16-gene signature for prognosis of oral tongue squamous cell carcinoma (OTSCC) patients.
qiu2017_otscc,qiu2017_otscc|otscc|oscc|hnscc|head and neck squamous cell carcinoma,ITM2A,9452,0.812,weighted_sum|,10.7717/peerj.4062,16-gene signature for prognosis of oral tongue squamous cell carcinoma (OTSCC) patients.
qiu2017_otscc,qiu2017_otscc|otscc|oscc|hnscc|head and neck squamous cell carcinoma,SMG1,23049,-0.974,weighted_sum|,10.7717/peerj.4062,16-gene signature for prognosis of oral tongue squamous cell carcinoma (OTSCC) patients.
qiu2017_otscc,qiu2017_otscc|otscc|oscc|hnscc|head and neck squamous cell carcinoma,ZC3H3,23144,-0.962,weighted_sum|,10.7717/peerj.4062,16-gene signature for prognosis of oral tongue squamous cell carcinoma (OTSCC) patients.
qiu2017_otscc,qiu2017_otscc|otscc|oscc|hnscc|head and neck squamous cell carcinoma,SEL1L3,23231,0.8590000000000061,weighted_sum|,10.7717/peerj.4062,16-gene signature for prognosis of oral tongue squamous cell carcinoma (OTSCC) patients.
qiu2017_otscc,qiu2017_otscc|otscc|oscc|hnscc|head and neck squamous cell carcinoma,DIPK1A,388650,0.8440000000000021,weighted_sum|,10.7717/peerj.4062,16-gene signature for prognosis of oral tongue squamous cell carcinoma (OTSCC) patients.
cao2019_oscc,cao2019_oscc|oscc|hnscc|head and neck squamous cell carcinoma,C6,729,0.31541,weighted_sum|,10.7717/peerj.7360,A 3-mRNA-based prognostic signature of survival in oral squamous cell carcinoma.
cao2019_oscc,cao2019_oscc|oscc|hnscc|head and neck squamous cell carcinoma,CLCN1,1180,-0.20632,weighted_sum|,10.7717/peerj.7360,A 3-mRNA-based prognostic signature of survival in oral squamous cell carcinoma.
cao2019_oscc,cao2019_oscc|oscc|hnscc|head and neck squamous cell carcinoma,CLEC3B,7123,-0.38602000000000003,weighted_sum|,10.7717/peerj.7360,A 3-mRNA-based prognostic signature of survival in oral squamous cell carcinoma.
zhang2020_hnscc,zhang2020_hnscc|hnscc|head and neck squamous cell carcinoma|lymphovascular invasion,DEPDC1,55635,0.32636000000000004,weighted_sum|,10.1186/s12885-020-06728-1,Two-mRNA signature as an independent biomarker to predict lymphovascular invasion risk in head and neck squamous cell carcinoma.
zhang2020_hnscc,zhang2020_hnscc|hnscc|head and neck squamous cell carcinoma|lymphovascular invasion,CNFN,84518,-0.07544000000000001,weighted_sum|,10.1186/s12885-020-06728-1,Two-mRNA signature as an independent biomarker to predict lymphovascular invasion risk in head and neck squamous cell carcinoma.
yang2022_oral,yang2022_oral|head and neck squamous cell carcinoma,ZNF114,163071,0.06295627200000001,weighted_sum|,10.1016/j.archoralbio.2022.105375,Prognostic and diagnostic gene signature in oral carcinoma.
